pump_id,temperature_c,psi,flow_rate_lpm,load_pct,vibration_hz,phase
PMP-04,70.6,132.1,304.62,64.81,28.89,NOMINAL
PMP-04,71.18,131.76,302.35,63.82,29.02,NOMINAL
PMP-04,71.62,131.68,300.89,64.32,28.69,NOMINAL
PMP-04,72.22,132.48,302.3,64.7,28.89,NOMINAL
PMP-04,71.74,131.2,300.8,63.85,28.38,NOMINAL
PMP-04,71.81,132.07,298.52,62.96,28.48,NOMINAL
PMP-04,71.42,133.27,297.34,62.53,28.87,NOMINAL
PMP-04,71.58,132.97,295.04,62.87,28.63,NOMINAL
PMP-04,71.49,132.9,294.56,63.67,28.96,NOMINAL
PMP-04,71.78,131.98,295.02,63.21,28.73,NOMINAL
PMP-04,71.92,132.02,295.64,62.92,29.46,NOMINAL
PMP-04,72.03,133.26,293.59,63.15,29.37,NOMINAL
PMP-04,72.07,133.77,295.62,63.2,28.94,NOMINAL
PMP-04,72.18,132.38,295.27,62.6,29.73,NOMINAL
PMP-04,72.38,130.99,293.15,63.29,29.37,NOMINAL
PMP-04,72.42,131.46,293,62.86,28.83,NOMINAL
PMP-04,71.88,131.79,293,62.14,29.2,NOMINAL
PMP-04,72.42,131.94,293.52,62.59,29.31,NOMINAL
PMP-04,72.17,131.21,293,62.86,29.25,NOMINAL
PMP-04,72.28,129.91,295.43,62.45,28.58,NOMINAL
PMP-04,72.45,131.23,296.85,63.19,28.07,NOMINAL
PMP-04,72.46,130.62,295.67,64.17,28.7,NOMINAL
PMP-04,72.25,129.18,296.69,64.95,28.27,NOMINAL
PMP-04,71.76,128.51,294.33,64.73,28.5,NOMINAL
PMP-04,71.87,128,295.5,64.18,29.04,NOMINAL
PMP-04,72.05,128,294.53,64.16,28.94,NOMINAL
PMP-04,71.91,128,296.68,64.63,29.57,NOMINAL
PMP-04,71.69,129.28,295.59,64.48,30.21,NOMINAL
PMP-04,71.31,128.34,298.08,64.67,30.58,NOMINAL
PMP-04,71.85,128,298.58,64.52,31.04,NOMINAL
PMP-04,71.67,128.28,299.48,63.87,30.89,NOMINAL
PMP-04,72.25,129.49,301.94,63.37,30.71,NOMINAL
PMP-04,72.54,128.36,303.58,62.64,31.02,NOMINAL
PMP-04,72.42,128.25,302.94,61.8,31.66,NOMINAL
PMP-04,72.68,128,302.33,61.56,32.08,NOMINAL
PMP-04,72.13,128,300.64,61.5,31.94,NOMINAL
PMP-04,71.72,128,299.38,62.03,31.22,NOMINAL
PMP-04,71.94,128,300.96,62.13,30.54,NOMINAL
PMP-04,72.25,129.14,301.19,61.92,30.26,NOMINAL
PMP-04,72.32,129.43,303.13,61.97,30.56,NOMINAL
PMP-04,72.4,129.21,300.75,61.45,30.9,NOMINAL
PMP-04,71.98,128.3,301.04,61.88,30.26,NOMINAL
PMP-04,71.41,128.17,299.2,62.44,29.92,NOMINAL
PMP-04,71.29,128,300.69,63.06,30.02,NOMINAL
PMP-04,71.48,128,299.01,63.69,29.34,NOMINAL
PMP-04,71.21,128,297.02,63.29,29.97,NOMINAL
PMP-04,71.26,129.45,296.78,62.48,29.62,NOMINAL
PMP-04,71.78,128.72,296.16,63.26,30.07,NOMINAL
PMP-04,71.65,129.39,297.43,64.25,30.38,NOMINAL
PMP-04,71.43,129.47,298.27,64.83,30.94,NOMINAL
PMP-04,71.74,129.5,295.84,63.86,31.13,NOMINAL
PMP-04,72.22,130.29,294.23,64.81,31.86,NOMINAL
PMP-04,71.99,130.44,293,65.49,32.03,NOMINAL
PMP-04,72.43,129.71,294.83,64.92,31.96,NOMINAL
PMP-04,72.19,131.03,296.76,65.71,32.73,NOMINAL
PMP-04,71.61,130.57,297.37,65.26,32.88,NOMINAL
PMP-04,71.04,131.91,296.57,65.44,32.08,NOMINAL
PMP-04,70.87,132.96,295.28,65.14,32.08,NOMINAL
PMP-04,70.63,132.68,296.04,64.96,32.7,NOMINAL
PMP-04,70.36,132.88,293.58,65.89,32.15,NOMINAL
PMP-04,70.9,133.23,293.56,65.16,32.34,NOMINAL
PMP-04,70.34,133.84,293,65.54,32.46,NOMINAL
PMP-04,70.81,133.01,294.05,66.43,32.66,NOMINAL
PMP-04,71.35,133.53,293,66.29,32.56,NOMINAL
PMP-04,71.58,134.7,295.38,66.39,32.24,NOMINAL
PMP-04,71.87,134.51,293.48,66.45,31.7,NOMINAL
PMP-04,71.56,133.53,293.92,66.73,32.16,NOMINAL
PMP-04,71.26,134.62,293.96,66.38,31.64,NOMINAL
PMP-04,70.77,133.99,294.09,66.27,31.57,NOMINAL
PMP-04,71.18,133.82,293.46,66.43,32.06,NOMINAL
PMP-04,70.84,135.26,293,66.65,31.34,NOMINAL
PMP-04,70.31,136.7,293,66.06,31.93,NOMINAL
PMP-04,70,137.1,295.09,65.43,32.08,NOMINAL
PMP-04,70.21,137.12,294.55,64.91,31.71,NOMINAL
PMP-04,70,136.77,296.33,65.26,31.4,NOMINAL
PMP-04,70.5,135.4,296.64,64.46,31.35,NOMINAL
PMP-04,70,134.52,294.26,64.24,32.06,NOMINAL
PMP-04,70.29,135.89,293,64.6,31.51,NOMINAL
PMP-04,70.23,136.64,294.43,64.25,32.28,NOMINAL
PMP-04,70.56,135.84,294.23,63.46,32.41,NOMINAL
PMP-04,71.08,134.92,294.21,64.17,32.39,NOMINAL
PMP-04,71.17,135.58,296.39,63.24,32.44,NOMINAL
PMP-04,71.56,136.34,297.69,64.1,32.29,NOMINAL
PMP-04,72.15,135.8,299.12,64.77,31.87,NOMINAL
PMP-04,72.73,135.08,299.48,64.91,32.29,NOMINAL
PMP-04,72.35,136.4,297.1,64.49,32.08,NOMINAL
PMP-04,72.58,136.65,294.61,64.79,31.78,NOMINAL
PMP-04,72.25,137.34,293,64.59,32.23,NOMINAL
PMP-04,72.06,135.85,293,65.16,32.64,NOMINAL
PMP-04,71.99,136.87,293.72,65.15,31.88,NOMINAL
PMP-04,71.97,135.43,293,64.17,31.55,NOMINAL
PMP-04,72.2,134.39,294.9,63.48,30.81,NOMINAL
PMP-04,72.23,133.77,293,63.34,31.54,NOMINAL
PMP-04,72.34,134.0,293,63.48,31.77,NOMINAL
PMP-04,72.43,134.57,295.5,63.71,32.1,NOMINAL
PMP-04,72.12,134.68,297.16,63.73,32.5,NOMINAL
PMP-04,72.1,135.28,297.59,63.71,32.26,NOMINAL
PMP-04,71.78,134.91,297.48,64.17,32.26,NOMINAL
PMP-04,72.04,134.65,296.4,63.2,32.37,NOMINAL
PMP-04,71.77,134.6,296.1,63.28,33,NOMINAL
PMP-04,71.53,133.34,296.29,63.0,33,NOMINAL
PMP-04,71.21,133.17,294.49,62.63,33,NOMINAL
PMP-04,70.97,134.24,294.4,63.23,33,NOMINAL
PMP-04,71.49,135.36,294.7,63.97,32.88,NOMINAL
PMP-04,71.97,134.82,294.34,63.29,32.68,NOMINAL
PMP-04,71.88,135.64,293,64.18,33,NOMINAL
PMP-04,72.27,135.23,293,64.14,32.95,NOMINAL
PMP-04,72.08,135.68,293.22,63.28,32.94,NOMINAL
PMP-04,72.15,135.59,293,63.7,32.81,NOMINAL
PMP-04,72.29,134.15,293,64.07,33,NOMINAL
PMP-04,72.49,134.98,293,64.29,33,NOMINAL
PMP-04,72.67,135.34,293.5,64.13,32.63,NOMINAL
PMP-04,73.12,136.76,293.97,64.78,33,NOMINAL
PMP-04,73.57,137.66,293.96,65.02,33,NOMINAL
PMP-04,73.4,136.68,293,64.92,32.8,NOMINAL
PMP-04,73.44,137.7,293,63.95,32.72,NOMINAL
PMP-04,73.79,137.77,293,63.79,32.78,NOMINAL
PMP-04,73.45,138.53,294.55,63.46,33,NOMINAL
PMP-04,73.5,138.94,294.88,63.46,32.92,NOMINAL
PMP-04,72.99,138.06,297.02,63.39,32.71,NOMINAL
PMP-04,72.96,137.27,294.63,62.59,33,NOMINAL
PMP-04,73.36,136.57,295.36,63.53,33,NOMINAL
PMP-04,73.53,137.39,295.26,63.56,32.9,NOMINAL
PMP-04,72.96,137.39,293.95,62.73,32.53,NOMINAL
PMP-04,72.96,137.55,293,62.65,32.89,NOMINAL
PMP-04,73.47,137.85,293,63.33,33,NOMINAL
PMP-04,73.24,137.04,293,63.68,33,NOMINAL
PMP-04,73.68,138.05,294.43,62.89,32.61,NOMINAL
PMP-04,73.55,137.8,294.91,61.9,32.41,NOMINAL
PMP-04,73.28,138.08,294.49,61.75,32.78,NOMINAL
PMP-04,73.29,139.55,296.13,61.43,32.24,NOMINAL
PMP-04,73.51,140.14,295.36,61.74,32.6,NOMINAL
PMP-04,73.19,141.52,297.25,61.25,33,NOMINAL
PMP-04,73.48,142.68,295.4,61.87,33,NOMINAL
PMP-04,73.54,141.24,294.27,62.36,33,NOMINAL
PMP-04,73.03,141.78,296.44,62.39,33,NOMINAL
PMP-04,72.86,140.72,295.59,62.7,32.93,NOMINAL
PMP-04,72.27,141.53,297.24,63.41,33,NOMINAL
PMP-04,72.16,140.29,299.59,62.47,33,NOMINAL
PMP-04,71.6,140.16,301.6,63.09,33,NOMINAL
PMP-04,72.1,139.49,302.6,62.11,32.76,NOMINAL
PMP-04,72.59,140.54,303.05,62.73,33,NOMINAL
PMP-04,72.23,141.54,302.67,62.51,32.33,NOMINAL
PMP-04,72.44,142.9,303.07,63.17,31.75,NOMINAL
PMP-04,72.87,143.08,303.96,63.46,32.46,NOMINAL
PMP-04,72.57,142.7,301.92,63.64,32.64,NOMINAL
PMP-04,72.51,143.86,303.52,64.6,33,NOMINAL
PMP-04,72.07,144,305.24,65.1,32.79,NOMINAL
PMP-04,72.3,143.13,307.29,65.1,33,NOMINAL
PMP-04,72.5,142.79,305.92,64.25,33,NOMINAL
PMP-04,72.92,142.24,307.92,63.43,32.92,NOMINAL
PMP-04,72.41,141.83,307.83,63.5,32.51,NOMINAL
PMP-04,72.79,140.57,308.85,63.39,33,NOMINAL
PMP-04,73.13,140.4,309.37,64.09,32.47,NOMINAL
PMP-04,73.55,139.35,311.29,64.19,32.48,NOMINAL
PMP-04,72.99,139.93,309.25,65.17,32.84,NOMINAL
PMP-04,72.39,139.08,308.99,65.58,33,NOMINAL
PMP-04,72.64,139.89,308.25,65.92,33,NOMINAL
PMP-04,72.78,138.79,306.54,66.78,32.6,NOMINAL
PMP-04,72.41,138.42,307.55,67.22,32.02,NOMINAL
PMP-04,71.98,138.17,305.61,67.12,31.35,NOMINAL
PMP-04,71.65,137.67,303.52,67.7,31.13,NOMINAL
PMP-04,72.24,136.4,301.19,68.29,31.2,NOMINAL
PMP-04,71.89,137.8,300.65,67.87,31.42,NOMINAL
PMP-04,72.2,137.21,301.53,67.65,31.94,NOMINAL
PMP-04,71.77,136.31,301.25,66.85,31.61,NOMINAL
PMP-04,71.54,135.13,299.36,67.8,31.79,NOMINAL
PMP-04,71.6,134.41,301.24,66.94,32.07,NOMINAL
PMP-04,71.65,133.87,303.1,67.34,32.2,NOMINAL
PMP-04,71.37,134.77,305.58,67.26,32.66,NOMINAL
PMP-04,71.83,134.37,303.97,67.6,32.24,NOMINAL
PMP-04,71.28,134.21,304.24,67.24,32.14,NOMINAL
PMP-04,70.92,135.55,302.71,67.04,32.54,NOMINAL
PMP-04,70.36,136.43,304.65,66.89,32.24,NOMINAL
PMP-04,70.39,137.49,306.11,67.23,31.57,NOMINAL
PMP-04,70.09,138.98,307.15,67.75,30.89,NOMINAL
PMP-04,70.51,138.89,305.12,68.31,31.57,NOMINAL
PMP-04,70.75,138.84,305.31,67.99,31.19,NOMINAL
PMP-04,70.35,138.25,305.93,67.14,30.44,NOMINAL
PMP-04,70.83,137.44,305.95,66.88,30.7,NOMINAL
PMP-04,70.39,136.01,305.57,66.81,31.15,NOMINAL
PMP-04,70,136.16,307.16,67.34,31.38,NOMINAL
PMP-04,70.06,136.59,306.55,67.62,32.02,NOMINAL
PMP-04,70.56,137.06,309.01,68.25,32.27,NOMINAL
PMP-04,70.41,138.33,309.39,68.95,32.16,NOMINAL
PMP-04,70.61,136.87,309.96,69.15,32.3,NOMINAL
PMP-04,70.7,135.55,312.29,68.58,32.73,NOMINAL
PMP-04,70.47,135.69,313.09,68.61,32.26,NOMINAL
PMP-04,70.77,135.13,312.11,68.01,32.43,NOMINAL
PMP-04,71.03,136.37,312.92,67.21,31.84,NOMINAL
PMP-04,70.6,135.12,314.19,67.53,32.08,NOMINAL
PMP-04,70.36,134.33,313.33,67.58,32.65,NOMINAL
PMP-04,70.81,134.08,312.79,66.98,33,NOMINAL
PMP-04,70.77,134.06,313.34,67.86,32.98,NOMINAL
PMP-04,70.69,134.22,311.25,68.59,33,NOMINAL
PMP-04,70.53,135.08,311.02,68.02,33,NOMINAL
PMP-04,71.05,133.98,308.76,68.94,32.95,NOMINAL
PMP-04,70.7,134.05,310.81,68.45,33,NOMINAL
PMP-04,70.91,132.96,310.99,67.9,32.54,NOMINAL
PMP-04,70.98,132.2,313.09,67.4,32.83,NOMINAL
PMP-04,71.04,130.82,315.49,66.66,32.67,NOMINAL
PMP-04,70.52,131.92,317.53,66.64,33,NOMINAL
PMP-04,70.97,131.3,315.13,66.76,33,NOMINAL
PMP-04,70.56,132.5,315.45,65.92,33,NOMINAL
PMP-04,71.08,133.26,315.82,65.18,32.38,NOMINAL
PMP-04,71.57,131.91,316.42,65.57,31.93,NOMINAL
PMP-04,71.17,131.11,316.3,66.57,31.96,NOMINAL
PMP-04,71.37,132.01,315.05,67.34,32.15,NOMINAL
PMP-04,71.51,131.27,316.32,67.32,32.52,NOMINAL
PMP-04,72.08,131.7,314.68,67.04,32.02,NOMINAL
PMP-04,71.71,132.89,315.55,66.81,31.99,NOMINAL
PMP-04,71.13,131.41,315.63,66.36,32.28,NOMINAL
PMP-04,71.12,132.41,314.97,66.91,32.14,NOMINAL
PMP-04,70.6,132.87,316.21,67.48,32.04,NOMINAL
PMP-04,70.83,132.23,318.2,67.25,31.9,NOMINAL
PMP-04,70.9,133.0,315.74,66.63,31.33,NOMINAL
PMP-04,71.05,134.05,315.18,65.9,31.4,NOMINAL
PMP-04,70.74,133.83,313.21,64.91,31.14,NOMINAL
PMP-04,70.99,133.09,314.26,64.79,31.42,NOMINAL
PMP-04,71.25,131.86,316.44,64.44,31.53,NOMINAL
PMP-04,71.13,131.63,316.47,63.76,31.22,NOMINAL
PMP-04,71.56,131.16,316.78,63.98,31.06,NOMINAL
PMP-04,71.2,130.58,317.1,64.14,30.97,NOMINAL
PMP-04,70.76,131.09,316.42,63.41,30.67,NOMINAL
PMP-04,71.02,130.69,317.31,64.36,30.58,NOMINAL
PMP-04,70.72,132.13,318.24,64.84,30.04,NOMINAL
PMP-04,70.96,131.41,318.45,63.95,30.64,NOMINAL
PMP-04,70.51,132.73,320.83,63.41,29.88,NOMINAL
PMP-04,71.03,131.53,318.83,62.54,29.47,NOMINAL
PMP-04,71.03,131.52,319.42,62.4,29.13,NOMINAL
PMP-04,70.54,131.39,317.33,63.05,28.92,NOMINAL
PMP-04,70.81,130.84,315.64,63.01,29.53,NOMINAL
PMP-04,71.18,131.99,316.88,62.12,29.02,NOMINAL
PMP-04,70.78,132.87,314.55,62.98,28.3,NOMINAL
PMP-04,70.74,132.17,312.93,62.09,28.61,NOMINAL
PMP-04,71.25,131.48,314.0,61.17,29.26,NOMINAL
PMP-04,71.84,131.2,316.28,61.21,28.82,NOMINAL
PMP-04,72.04,129.94,316.78,61.29,28.36,NOMINAL
PMP-04,72.3,129.3,314.94,62.2,28.88,NOMINAL
PMP-04,71.93,129.39,313.19,61.37,29.09,NOMINAL
PMP-04,72.28,129.99,315.19,60.67,29.36,NOMINAL
PMP-04,72.3,129.19,316.06,61.09,29.62,NOMINAL
PMP-04,71.72,130.18,317.62,61.88,30.41,NOMINAL
PMP-04,72.02,131.51,319.38,62.55,30.9,NOMINAL
PMP-04,71.43,131.5,318.08,62.2,30.9,NOMINAL
PMP-04,71.64,131.21,320.07,62.39,30.95,NOMINAL
PMP-04,71.13,130.11,321.82,61.44,31.23,NOMINAL
PMP-04,70.78,128.62,322.46,61.46,31.92,NOMINAL
PMP-04,71.22,130.02,320.83,60.69,32.67,NOMINAL
PMP-04,70.86,130.93,319.94,60.26,32.89,NOMINAL
PMP-04,71.3,132.32,322.27,60,33,NOMINAL
PMP-04,70.71,131.11,323,60.44,32.38,NOMINAL
PMP-04,70.32,129.97,321.84,60.4,32.81,NOMINAL
PMP-04,70.9,128.96,322.51,60,32.86,NOMINAL
PMP-04,70.86,129.17,323,60,32.32,NOMINAL
PMP-04,70.53,128.33,323,60,32.67,NOMINAL
PMP-04,70.72,128.25,320.5,60,32.45,NOMINAL
PMP-04,70.44,128.02,322.11,60.09,32.64,NOMINAL
PMP-04,70.48,128,323,60.88,32.74,NOMINAL
PMP-04,70.5,128,320.87,61.39,32.64,NOMINAL
PMP-04,70.6,129.03,319.3,62.05,33,NOMINAL
PMP-04,70.26,129.54,317.33,62.33,33,NOMINAL
PMP-04,70,130.97,316.71,62.99,32.75,NOMINAL
PMP-04,70,131.57,319.13,63.14,33,NOMINAL
PMP-04,70,131.93,318.11,63.57,33,NOMINAL
PMP-04,70.18,130.45,318.53,64.56,33,NOMINAL
PMP-04,70.49,129.82,317.68,65.01,33,NOMINAL
PMP-04,70.29,129.35,317.66,65.7,33,NOMINAL
PMP-04,70.78,128.66,320.13,66.44,33,NOMINAL
PMP-04,71.0,128.17,321.84,66.12,33,NOMINAL
PMP-04,71.38,128,321.78,66.69,32.32,NOMINAL
PMP-04,70.88,128.01,322.78,65.74,32.26,NOMINAL
PMP-04,70.55,128,323,65.49,32.18,NOMINAL
PMP-04,70.86,129.41,322.49,66.4,32.36,NOMINAL
PMP-04,70.77,130.42,323,65.82,32.9,NOMINAL
PMP-04,71.05,129.89,323,66.11,32.98,NOMINAL
PMP-04,71.29,130.51,320.52,66.28,32.74,NOMINAL
PMP-04,71.65,131.25,322.16,66.47,32.21,NOMINAL
PMP-04,71.51,131.58,321.51,66.1,32.6,NOMINAL
PMP-04,71.3,130.49,320.29,66.22,33,NOMINAL
PMP-04,71.22,130.77,319.27,66.83,32.44,NOMINAL
PMP-04,70.71,131.1,318.36,67.03,31.8,NOMINAL
PMP-04,70.96,130.56,320.26,66.59,31.98,NOMINAL
PMP-04,70.59,129.55,319.96,66.57,32.65,NOMINAL
PMP-04,70.89,128.83,320.39,66.25,33,NOMINAL
PMP-04,71.03,128.98,318.68,66.98,33,NOMINAL
PMP-04,70.83,128.58,320.93,67.89,33,NOMINAL
PMP-04,70.8,128.74,321.8,67.43,33,NOMINAL
PMP-04,70.73,128.78,319.73,67.6,33,NOMINAL
PMP-04,70.54,128.96,318.24,67.6,32.39,NOMINAL
PMP-04,70.78,128,317.37,67.02,32.91,NOMINAL
PMP-04,71.27,128.19,319.54,66.39,32.98,NOMINAL
PMP-04,71.46,129.43,320.59,66.88,32.37,NOMINAL
PMP-04,71.43,128.6,318.12,65.91,32.47,NOMINAL
PMP-04,71.26,128.89,315.9,66.27,31.78,NOMINAL
PMP-04,70.8,130.13,316.63,66.95,31.44,NOMINAL
PMP-04,70.51,129.53,316.41,66.12,31.94,NOMINAL
PMP-04,70.39,130.39,315.16,66.39,32.07,NOMINAL
PMP-04,70.71,130.38,315.83,65.58,32.24,NOMINAL
PMP-04,70.16,130.83,315.37,65.83,31.54,NOMINAL
PMP-04,70.25,131.84,317.32,65.59,32.29,NOMINAL
PMP-04,70.72,131.17,319.32,64.75,31.96,NOMINAL
PMP-04,71.27,130.56,320.44,63.88,31.61,NOMINAL
PMP-04,71.08,132.06,319.46,63.54,32.21,NOMINAL
PMP-04,71.36,132.72,320.8,63.32,32.21,NOMINAL
PMP-04,71.02,134.2,320.73,62.8,31.73,NOMINAL
PMP-04,70.85,133.65,319.07,62.57,31.5,NOMINAL
PMP-04,70.56,134.21,319.15,63.34,30.99,NOMINAL
PMP-04,71.14,134.84,318.82,63.46,31.75,NOMINAL
PMP-04,71.22,134.68,319.14,62.62,31.5,NOMINAL
PMP-04,71.14,134.44,320.54,63.37,31.89,NOMINAL
PMP-04,71.68,134.41,322.77,64.01,31.81,NOMINAL
PMP-04,71.4,135.39,322.77,63.87,31.82,NOMINAL
PMP-04,71.4,134.12,320.46,62.88,31.47,NOMINAL
PMP-04,71.32,134.56,322.31,62.02,30.87,NOMINAL
PMP-04,70.89,133.92,323,62.68,31.12,NOMINAL
PMP-04,70.3,133.08,323,62.83,30.97,NOMINAL
PMP-04,70.2,132.58,321.0,62.16,31.17,NOMINAL
PMP-04,70.07,132.59,320.11,62.3,30.45,NOMINAL
PMP-04,70.48,132.5,320.94,62.64,30.47,NOMINAL
PMP-04,70.6,132.26,318.69,62.71,30.0,NOMINAL
PMP-04,71.03,131.28,319.81,61.74,30.71,NOMINAL
PMP-04,71.0,131.18,317.9,60.89,30.61,NOMINAL
PMP-04,71.59,130.82,318.29,61.07,30.98,NOMINAL
PMP-04,71.62,129.42,316.98,60.33,31.52,NOMINAL
PMP-04,71.39,130.49,318.7,60.43,31.39,NOMINAL
PMP-04,71.92,130.95,319.17,60,31.48,NOMINAL
PMP-04,71.73,131.83,319.88,60,31.14,NOMINAL
PMP-04,71.74,131.23,319.12,60.52,30.41,NOMINAL
PMP-04,71.56,130.8,321.3,60.29,30.19,NOMINAL
PMP-04,71.65,132.29,320.36,60,30.52,NOMINAL
PMP-04,72.03,131.0,320.51,60,31.03,NOMINAL
PMP-04,72.09,130.6,319.72,60,31.23,NOMINAL
PMP-04,71.94,129.95,319.87,60,30.58,NOMINAL
PMP-04,71.73,130.73,321.64,60,30.78,NOMINAL
PMP-04,72.19,130.53,321.35,60,30.75,NOMINAL
PMP-04,72.55,130.19,320.24,60.39,30.97,NOMINAL
PMP-04,72.88,130.94,319.05,60,31.24,NOMINAL
PMP-04,72.4,130.17,321.24,60,31.54,NOMINAL
PMP-04,72.54,129.64,321.27,60.26,31.39,NOMINAL
PMP-04,72.19,129.04,322.13,60,30.98,NOMINAL
PMP-04,72.04,129.18,319.95,60.23,31.24,NOMINAL
PMP-04,71.88,128.09,317.78,60,30.72,NOMINAL
PMP-04,71.31,128,318.19,60.15,31.44,NOMINAL
PMP-04,71.14,128,316.96,60,30.92,NOMINAL
PMP-04,70.79,128.27,315.89,60.56,31.6,NOMINAL
PMP-04,70.54,129.04,318.26,60.01,32.37,NOMINAL
PMP-04,70.68,129.26,317.67,60,32.76,NOMINAL
PMP-04,70.37,129.14,318.49,60,32.28,NOMINAL
PMP-04,70,129.24,316.09,60.77,31.81,NOMINAL
PMP-04,70,129.5,316.54,60,32.28,NOMINAL
PMP-04,70,129.03,316.3,60,31.95,NOMINAL
PMP-04,70.57,129.84,318.55,60.79,32.2,NOMINAL
PMP-04,70,129.41,320.88,61.32,31.61,NOMINAL
PMP-04,70.31,130.76,318.42,62.21,32.37,NOMINAL
PMP-04,70.79,129.83,317.08,62.7,31.78,NOMINAL
PMP-04,70.96,130.02,315.81,63.6,32.0,NOMINAL
PMP-04,70.56,130.18,313.91,63.65,31.31,NOMINAL
PMP-04,70.06,131.33,315.32,63.91,31.07,NOMINAL
PMP-04,70,130.63,315.87,64.76,31.28,NOMINAL
PMP-04,70,132.06,313.73,64.82,31.2,NOMINAL
PMP-04,70,132.95,312.36,63.88,31.0,NOMINAL
PMP-04,70,132.73,310.68,63.7,31.62,NOMINAL
PMP-04,70.22,131.47,310.48,63.55,30.92,NOMINAL
PMP-04,70.69,130.0,312.05,63.41,30.82,NOMINAL
PMP-04,70.42,129.87,313.56,63.68,30.86,NOMINAL
PMP-04,70.73,130.63,313.79,64.04,31.03,NOMINAL
PMP-04,70.32,130.4,315.74,64.92,31.17,NOMINAL
PMP-04,70.86,129.53,315.52,64.37,30.78,NOMINAL
PMP-04,71.33,130.95,315.16,64.2,31.13,NOMINAL
PMP-04,71.64,130.0,316.3,64.66,30.36,NOMINAL
PMP-04,71.21,131.47,318.74,64.09,29.94,NOMINAL
PMP-04,71.36,132.64,319.07,63.56,30.07,NOMINAL
PMP-04,71.26,131.5,316.83,63.82,30.28,NOMINAL
PMP-04,71.06,131.57,314.69,64.67,30.21,NOMINAL
PMP-04,70.88,131.34,315.52,64.84,29.99,NOMINAL
PMP-04,71.48,132.69,316.64,64.43,30.69,NOMINAL
PMP-04,71.58,132.3,314.28,64.6,31.36,NOMINAL
PMP-04,71.67,133.3,314.22,65.39,32.02,NOMINAL
PMP-04,72.2,134.04,312.23,65.63,31.92,NOMINAL
PMP-04,71.7,133.09,311.27,66.02,31.66,NOMINAL
PMP-04,71.85,132.25,312.76,66.46,32.01,NOMINAL
PMP-04,71.74,132.44,312.02,66.2,32.47,NOMINAL
PMP-04,71.31,131.08,313.13,65.37,33,NOMINAL
PMP-04,71.01,130.36,315.27,64.78,33,NOMINAL
PMP-04,71.44,130.86,315.69,64.96,33,NOMINAL
PMP-04,71.07,130.56,317.52,64.66,32.88,NOMINAL
PMP-04,71.01,129.48,317.64,63.93,33,NOMINAL
PMP-04,71.12,130.45,318.24,64.55,32.35,NOMINAL
PMP-04,71.24,131.95,318.92,64.71,31.77,NOMINAL
PMP-04,71.14,133.45,317.22,63.91,31.45,NOMINAL
PMP-04,71.69,132.3,315.3,63.63,30.83,NOMINAL
PMP-04,72.09,132.97,313.43,63.54,31.45,NOMINAL
PMP-04,72.51,132.3,313.15,62.83,31.72,NOMINAL
PMP-04,72.59,132.78,312.5,62.83,31.28,NOMINAL
PMP-04,72.42,131.5,313.49,62.06,30.96,NOMINAL
PMP-04,71.84,131.05,313.81,61.08,31.5,NOMINAL
PMP-04,72.4,129.77,313.01,62.0,31.82,NOMINAL
PMP-04,72.34,128.5,313.58,61.31,31.86,NOMINAL
PMP-04,72.4,128.87,314.4,60.68,32.07,NOMINAL
PMP-04,72.41,128,315.71,61.38,32.19,NOMINAL
PMP-04,72.89,128,315.98,61.77,32.61,NOMINAL
PMP-04,73.26,129.36,316.52,61.01,32.79,NOMINAL
PMP-04,73.15,128.06,314.04,60.32,32.84,NOMINAL
PMP-04,72.71,128.64,312.16,61.02,32.88,NOMINAL
PMP-04,72.97,128,313.68,60.7,32.78,NOMINAL
PMP-04,73.49,128,316.06,60.34,32.06,NOMINAL
PMP-04,73.11,128,317.1,61.05,32.42,NOMINAL
PMP-04,72.58,128.18,318.49,60.63,31.75,NOMINAL
PMP-04,72.37,128,317.67,60,31.66,NOMINAL
PMP-04,72.46,128,316.26,60.1,31.4,NOMINAL
PMP-04,72.0,129.04,317.21,60.62,30.72,NOMINAL
PMP-04,72.18,128.36,317.93,60,30.76,NOMINAL
PMP-04,72.72,129.8,316.61,60,31.4,NOMINAL
PMP-04,72.74,128.88,316.37,60,31.75,NOMINAL
PMP-04,72.26,129.52,316.39,60,31.81,NOMINAL
PMP-04,72.56,128.28,317.12,60.84,31.41,NOMINAL
PMP-04,72.66,129.68,315.82,60.46,32.14,NOMINAL
PMP-04,72.97,128.56,316.28,60,31.46,NOMINAL
PMP-04,73.03,128.68,316.16,60.84,31.0,NOMINAL
PMP-04,72.89,129.69,317.61,61.28,31.71,NOMINAL
PMP-04,73.1,130.62,315.18,60.33,31.52,NOMINAL
PMP-04,73.4,130.36,316.98,60.51,31.98,NOMINAL
PMP-04,73.16,130.42,318.91,60.14,31.8,NOMINAL
PMP-04,72.63,129.07,318.78,60,32.38,NOMINAL
PMP-04,72.75,129.47,318.77,60.01,32.13,NOMINAL
PMP-04,73.09,130.16,319.75,60.34,32.89,NOMINAL
PMP-04,72.56,129.83,322.16,60.01,33,NOMINAL
PMP-04,72.64,128.87,323,60,33,NOMINAL
PMP-04,72.47,128.83,323,60.37,33,NOMINAL
PMP-04,72.79,128.16,321.65,60.99,33,NOMINAL
PMP-04,73.01,128.2,323,61.16,32.86,NOMINAL
PMP-04,73.32,129.33,323,61.15,33,NOMINAL
